,open,high,low,close,volume,SMA,EMA,WMA,DEMA,TEMA,TRIMA,KAMA,T3,FAMA,MAMA,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,FastD,FastK,FastD,FastK,RSI,CMO,APO,WILLR,ADX,ADXR,CCI,Aroon Down,Aroon Up,AROONOSC,MFI,DX,MINUS_DI,PLUS_DI,MINUS_DM,PLUS_DM,ULTOSC,MOM,ROC,ROCR,TRIX,BOP,TRANGE,SAR,ATR,NATR,Chaikin A/D,ADOSC,OBV,target1d,target1w,target1m
2000-03-22,132.78,144.38,131.56,144.19,5071400,0.953,0.9735,0.9744,1.0148,1.0372,0.933,0.9128,0.9467,0.1003,0.4914,0.0275,-0.0033,0.0308,81.5565,88.2784,88.2784,99.3641,92.6902,100.0,72.601,45.2019,0.0275,-0.6254,20.7153,19.1154,224.0001,40,100,60,69.725,54.8694,10.1987,34.9978,0.0632,0.2169,64.8279,0.1694,18.1885,1.1819,0.461,0.89,0.0979,0.8028,0.062,5.6297,910882695.2045,402550368.4216,10757935548,-0.0641514668146196,-0.19377210624869962,-0.2106942229003398
2000-03-23,142.0,150.38,140.0,141.31,5022900,0.9676,0.9926,0.9972,1.042,1.067,0.9504,0.9264,0.9574,0.1023,0.4973,0.0326,0.0019,0.0307,86.6873,87.2932,87.2932,70.5137,91.9712,75.9137,68.2743,36.5486,0.0326,-24.9313,24.8246,21.3025,162.364,30,100,70,72.5416,61.8092,8.9299,37.835,0.0569,0.241,63.4891,0.1455,15.591,1.1559,0.594,-0.0665,0.0792,0.8148,0.0637,5.9045,490313599.9902,317057277.5632,10195370186,0.020380723232609126,-0.1397636402236218,-0.17734059868374497
2000-03-24,142.44,143.94,135.5,138.69,3990300,0.9774,1.0046,1.0138,1.0549,1.076,0.9716,0.9327,0.9708,0.1043,0.5029,0.036,0.0049,0.0311,83.994,76.4103,76.4103,59.3533,76.7442,54.319,64.3952,28.7904,0.036,-32.133,26.6852,22.0026,89.2663,20,90,70,62.5763,43.4297,13.4148,34.0122,0.0855,0.2169,62.7243,0.0988,10.2903,1.1029,0.7041,-0.4443,0.0644,0.8314,0.0638,6.023,381232683.5433,218551878.1095,9748456140,0.018891051986444623,-0.09870935179176579,-0.16937053861129134
2000-03-27,137.63,144.75,136.88,139.56,2492700,0.9914,1.0157,1.0297,1.0658,1.083,0.9971,0.9443,0.9856,0.1064,0.5085,0.0398,0.0079,0.0319,75.9284,64.0817,64.0817,62.3783,46.3806,8.909,65.1263,30.2525,0.0398,-29.7416,28.4853,22.4617,76.8311,10,80,70,69.5927,44.6863,12.1436,31.7644,0.077,0.2014,58.4129,0.1393,15.0441,1.1504,0.7909,0.2452,0.0601,0.8472,0.0634,5.9508,292192210.2969,130054802.4719,10027638819,-0.006233877901977676,-0.11865864144454,-0.20915735167669816
2000-03-28,137.25,142.0,137.13,139.13,1812200,1.0104,1.0241,1.0426,1.072,1.0843,1.0233,0.9663,1.0007,0.1084,0.514,0.0401,0.0075,0.0326,64.8257,53.9849,53.9849,40.2232,21.0959,0.0596,64.4001,28.8002,0.0401,-31.0259,30.1054,22.875,57.5998,0,70,70,72.5514,44.6863,11.4007,29.8214,0.0693,0.1812,55.4273,0.1899,21.7768,1.2178,0.8496,0.386,0.0372,0.8623,0.0608,5.7223,255933289.6375,70491360.1857,9824672217,0.003090634658233356,-0.030115719111622207,-0.186013081290879
2000-03-29,139.38,139.44,133.83,135.94,2141400,1.0254,1.0266,1.0476,1.0678,1.0723,1.042,0.9749,1.0147,0.1104,0.5193,0.0429,0.0096,0.0333,52.1723,38.4502,38.4502,12.7492,2.9895,0.0,58.9794,17.9588,0.0429,-40.2453,30.1094,22.1402,24.0977,0,60,60,75.3287,30.1458,14.8441,27.6561,0.0875,0.1631,55.4534,0.1503,16.9376,1.1694,0.8663,-0.6132,0.0428,0.8766,0.059,5.6836,196508426.1863,20808280.8627,9584835178,0.023466235103722213,0.0606885390613506,-0.15683389730763567
2000-03-30,133.56,137.69,125.44,125.75,3700000,1.0286,1.0144,1.0356,1.0382,1.0277,1.0498,0.9747,1.0251,0.1125,0.5237,0.0475,0.0122,0.0353,36.8759,18.1926,18.1926,1.6054,0.0199,0.0,45.4124,-9.1752,0.0475,-80.0715,27.2353,20.5425,-54.6977,0,50,50,65.1789,1.368,22.8791,23.5138,0.1428,0.1468,42.9918,0.032,3.4469,1.0345,0.8041,-0.6376,0.0935,0.8901,0.0624,6.5039,-196918252.5759,-126589493.0904,9170434764,0.08103379721669979,0.12373757455268392,0.03626242544731612
2000-03-31,127.44,137.25,126.0,135.81,3612800,1.0368,1.0185,1.0371,1.0413,1.0318,1.0518,0.9769,1.0327,0.1146,0.5288,0.0539,0.0156,0.0383,26.4429,22.6858,22.6858,53.7027,18.5972,55.7917,56.4111,12.8222,0.0539,-50.6606,24.6485,19.3345,-35.6039,0,40,40,66.2569,1.368,19.7876,20.3365,0.1285,0.1321,42.6475,0.0825,8.648,1.0865,0.7489,0.744,0.0878,0.903,0.065,6.2667,104129446.3841,-79592542.4848,9575068768,-0.07407407407407408,0.0212060967528164,-0.1016861792209705
2000-04-03,135.5,139.5,129.44,133.31,2933600,1.0447,1.0183,1.0336,1.0368,1.0256,1.0486,0.9782,1.038,0.1167,0.5337,0.0546,0.0129,0.0417,25.0519,34.2774,34.2774,47.5242,32.6865,42.2678,53.4381,6.8761,0.0546,-59.3533,22.9933,19.9568,-45.4823,10,30,20,67.4197,8.0961,17.4905,20.5721,0.1157,0.1361,45.8869,0.0787,8.3821,1.0838,0.6858,-0.2177,0.0768,0.9152,0.0661,6.5004,28357340.509,-77240137.9714,9246505240,0.018753281824319255,0.04688320456079814,-0.03983197059485412
2000-04-04,132.63,133.0,116.75,127.31,5895800,1.0389,1.0099,1.0204,1.0181,1.0005,1.0383,0.978,1.0402,0.1188,0.5381,0.0519,0.0076,0.0444,35.3927,49.2148,49.2148,46.4176,36.2267,10.6206,46.8533,-6.2934,0.0519,-68.5995,23.1215,21.9184,-156.626,100,20,-80,53.3679,24.2748,27.8484,16.9691,0.201,0.1225,50.0449,-0.0582,-5.6544,0.9435,0.5915,-0.3274,0.1264,1.1479,0.0722,7.4269,226253239.9985,-6289082.8355,8586174980,0.047129055062445996,0.09284423847301856,-0.012724844866860456
2000-04-05,126.47,132.88,124.0,130.38,4086300,1.0283,1.0072,1.0124,1.0117,0.9943,1.0255,0.9792,1.0398,0.1209,0.5426,0.052,0.0055,0.0465,44.9256,51.2846,51.2846,59.9121,32.5412,44.7354,50.3327,0.6654,0.052,-59.4707,23.2368,24.0307,-83.5313,90,10,-80,51.5911,24.2748,25.217,15.3656,0.1809,0.1102,52.6847,-0.1054,-9.5776,0.9042,0.4999,0.4403,0.0678,1.1453,0.0717,7.2079,426224445.0535,86935285.2226,9043841037,-0.02354655622027913,0.04264457738917014,-0.05760085902745813
2000-04-06,130.63,134.5,123.25,125.19,2318100,1.016,0.9978,0.9992,0.9939,0.9727,1.0147,0.9773,1.0368,0.123,0.5468,0.0473,-0.0005,0.0478,49.4363,47.8095,47.8095,37.0989,18.452,0.0,44.8209,-10.3583,0.0473,-69.8571,22.7805,24.7328,-87.0891,80,0,-80,40.0881,18.6738,22.2566,15.2523,0.1628,0.1116,48.5221,-0.123,-11.4075,0.8859,0.3907,-0.4836,0.0859,1.1428,0.0731,7.6547,256139611.9073,63051417.4978,8784213578,0.04145698538221901,0.004473200734882996,-0.02548126847192266
2000-04-07,127.25,131.88,125.5,131.75,2164600,1.0107,0.9992,0.9973,0.9972,0.9814,1.0068,0.9779,1.0325,0.1252,0.5514,0.0365,-0.0109,0.0474,51.1364,54.315,54.315,65.9341,43.3629,85.3533,52.1759,4.3519,0.0365,-46.4286,22.3698,25.4275,-44.8757,70,10,-60,49.644,18.6738,20.6544,14.1543,0.1465,0.1004,52.5488,-0.053,-5.004,0.95,0.31,0.7053,0.0511,1.1403,0.0709,7.054,488695239.5958,121543769.7388,9026649020,-0.049791271347248596,0.030815939278937398,-0.07210626185958255
2000-04-10,131.69,132.75,124.75,125.0,1895200,0.9996,0.991,0.987,0.9826,0.9645,0.9975,0.9767,1.0267,0.1273,0.5554,0.027,-0.0189,0.046,50.6539,49.8373,49.8373,46.4789,30.5143,6.1895,45.2761,-9.4478,0.027,-67.3267,21.6559,25.8806,-68.6546,60,0,-60,42.2116,15.2305,18.8514,13.868,0.1319,0.097,51.6449,-0.1111,-10.4328,0.8957,0.2185,-0.8363,0.0611,1.1378,0.07,7.3314,289699040.8458,71106053.3497,8814386408,0.054,0.06648000000000001,0.006
2000-04-11,123.5,124.87,118.06,119.44,4837700,0.9846,0.9766,0.971,0.9579,0.9347,0.9877,0.9721,1.0187,0.1295,0.5589,0.0166,-0.0264,0.043,48.1404,40.269,40.269,8.3942,30.5143,0.0,40.3879,-19.2242,0.0166,-88.1758,22.6974,26.4034,-177.704,50,0,-50,38.9682,32.0705,24.87,12.7917,0.1697,0.0873,44.6743,-0.1503,-14.1522,0.8585,0.1021,-0.5962,0.053,1.1353,0.0683,7.4864,-32530461.4992,-58519313.4964,8272563467,0.04655056932350973,0.0658908238446082,0.015656396517079743
2000-04-12,119.0,119.0,104.87,109.25,8403000,0.9642,0.9507,0.9436,0.9142,0.8806,0.9757,0.959,1.0067,0.1317,0.5617,0.0013,-0.0366,0.0379,37.7749,23.2184,23.2184,14.7823,2.0632,0.0,33.1088,-33.7824,0.0013,-87.352,25.6945,26.4649,-229.2759,100,30,-70,33.9301,52.6686,34.935,10.8308,0.2535,0.0786,43.3635,-0.2037,-19.6337,0.8037,-0.0654,-0.69,0.1112,1.1329,0.0726,8.6999,-390202462.4214,-220032662.6364,7331426526,0.09327231121281462,0.19340961098398166,0.04576659038901602
2000-04-13,111.5,120.0,108.5,113.81,4730600,0.9551,0.9358,0.9263,0.8937,0.8617,0.9621,0.956,0.9917,0.1338,0.5648,-0.0124,-0.0429,0.0306,27.3005,18.4142,18.4142,32.066,9.6176,28.8527,38.6102,-22.7796,-0.0124,-74.1842,28.0116,26.3301,-124.5908,90,20,-70,44.2803,48.866,30.795,10.5778,0.2281,0.0784,41.0205,-0.0911,-9.495,0.905,-0.2252,0.2009,0.0878,1.1262,0.0741,8.5266,-430745801.6832,-279003489.5372,7861254255,-0.04006677796327214,0.09999121342588521,0.021439240839996467
2000-04-14,109.31,118.0,109.0,111.87,5960900,0.9368,0.9209,0.9079,0.8743,0.8444,0.9436,0.9442,0.9745,0.136,0.5677,-0.0246,-0.0464,0.0218,21.8726,23.9853,23.9853,25.1076,20.7307,33.3393,37.1653,-25.6694,-0.0246,-79.7863,30.0971,26.5452,-100.5687,80,10,-70,33.4195,48.866,27.9181,9.5896,0.2053,0.0705,37.9605,-0.1827,-17.6276,0.8237,-0.3752,0.2844,0.0687,1.1197,0.0735,8.6116,-672573133.0592,-354709025.1129,7193632788,0.017341557164565993,0.17770626620184138,0.0866183963529096
2000-04-17,109.5,123.94,109.06,123.87,3656800,0.9296,0.9254,0.9095,0.8909,0.8764,0.9259,0.9442,0.9584,0.1382,0.5714,-0.0253,-0.0384,0.0132,31.0413,50.7245,50.7245,95.0,54.064,100.0,50.0201,0.0402,-0.0253,-35.8758,29.6748,26.3981,-30.116,70,0,-70,33.9475,25.8745,23.8287,14.0323,0.1848,0.1088,49.3028,-0.0721,-7.0812,0.9292,-0.4496,0.9657,0.1136,1.1133,0.0775,8.2008,-266864530.0595,-224344095.5201,7603194797,-0.09687575684185032,0.009122467102607536,0.009122467102607536
2000-04-18,123.5,126.87,119.37,126.87,3490400,0.9293,0.9332,0.9165,0.9114,0.9099,0.9121,0.9444,0.9454,0.1404,0.5754,-0.0326,-0.0364,0.0038,49.3597,73.3692,73.3692,100.0,77.7798,100.0,52.7076,5.4153,-0.0326,-25.7509,28.3124,25.7746,30.3638,60,20,-40,44.8322,16.0512,22.0221,15.9303,0.1663,0.1203,50.754,-0.0034,-0.3456,0.9965,-0.4593,0.4493,0.0572,1.1071,0.0755,7.7974,124060659.9405,-26232782.4576,7994119987,-0.023646252069047056,-0.05856388429100659,-0.030503665169070736
2000-04-19,126.19,130.25,119.75,121.12,4644200,0.9222,0.9316,0.9157,0.9125,0.9134,0.9034,0.9439,0.935,0.1425,0.5789,-0.0424,-0.0362,-0.0062,69.4782,84.341,84.341,58.023,88.3852,65.1555,47.292,-5.416,-0.0424,-45.1569,26.031,24.4058,31.8125,50,10,-40,33.8441,5.4983,19.6989,17.6456,0.1497,0.1341,50.7428,-0.0707,-7.1023,0.929,-0.4567,-0.4829,0.0801,1.1009,0.076,8.2177,-260355639.0381,-65116723.8381,7473969067,0.04747357992073976,-0.09800198150594455,0.11410171730515185
2000-04-20,123.69,124.75,117.06,118.87,6447500,0.9174,0.9272,0.913,0.908,0.9086,0.9014,0.9433,0.9267,0.1447,0.5822,-0.0485,-0.0329,-0.0156,75.289,68.1567,68.1567,46.4471,72.4331,52.1436,45.2696,-9.4607,-0.0485,-49.7848,24.6811,23.5255,-1.4938,40,0,-40,30.8798,12.5317,20.9071,16.2506,0.1552,0.1207,49.5228,-0.0482,-5.0483,0.9495,-0.4555,-0.6268,0.0587,1.0949,0.0742,8.1829,-642544369.6569,-196709593.7963,6751848345,0.01892824093547573,-0.04256751072600321,0.2130058046605535
2000-04-24,115.0,120.5,114.75,120.5,3960900,0.9088,0.9259,0.9134,0.909,0.9115,0.9044,0.9424,0.9202,0.1469,0.5856,-0.0545,-0.0298,-0.0247,68.439,52.8193,52.8193,53.9877,47.2615,24.4853,47.0908,-5.8183,-0.0545,-43.9383,24.0461,22.851,-10.4184,30,10,-20,24.8891,18.3313,22.0946,15.249,0.1573,0.1086,55.7178,-0.0859,-8.5389,0.9146,-0.4448,0.9565,0.0439,1.089,0.0712,7.7421,-198923126.6569,-91508136.5704,7195469588,-0.013526970954356808,-0.07161825726141074,0.17269709543568468
2000-04-25,122.12,128.75,122.06,128.31,3496800,0.9113,0.9356,0.9262,0.9298,0.9408,0.9137,0.9428,0.9166,0.1492,0.5895,-0.0535,-0.021,-0.0325,61.2052,62.6396,62.6396,87.4839,58.8763,100.0,55.0534,10.1068,-0.0535,-7.6438,22.2733,22.4853,121.5713,20,0,-20,31.5785,6.318,20.1178,22.8314,0.1416,0.1607,60.2545,0.0253,2.648,1.0265,-0.39,0.9253,0.063,1.0833,0.0704,7.1868,141202429.0555,68069512.4368,7587111579,-0.060868209804380034,-0.034603694178162246,0.0808978255786766
2000-04-26,126.62,128.0,120.0,121.31,3276000,0.9128,0.9339,0.9289,0.9277,0.9364,0.9218,0.9427,0.915,0.1514,0.5929,-0.0596,-0.0204,-0.0392,58.9078,61.2647,61.2647,42.3226,50.3811,26.6579,47.8778,-4.2445,-0.0596,-35.2246,20.0969,22.8957,59.5054,10,60,50,32.5851,0.5093,20.543,20.7533,0.1432,0.1446,57.8733,0.0143,1.5656,1.0157,-0.3465,-0.6638,0.0634,1.0776,0.0697,7.5263,-105546137.0844,48652233.0374,7220199213,0.05770340450086555,0.04583298986068751,0.1504410188772566
2000-04-27,117.19,127.0,116.58,126.75,2916100,0.9261,0.94,0.9388,0.9399,0.9521,0.9294,0.9445,0.9154,0.1536,0.5966,-0.0561,-0.012,-0.0441,65.2482,71.8402,71.8402,85.7143,69.0696,80.5509,53.1505,6.3011,-0.0561,-16.092,18.9565,23.4841,52.7325,0,50,50,43.2909,8.693,21.9248,18.4178,0.155,0.1302,58.1465,0.1336,16.0183,1.1602,-0.2847,0.9175,0.0795,1.0721,0.0707,7.3051,205385434.6937,135218643.1182,7546802739,-0.04291913214990136,-0.04441814595660746,0.09767258382642995
2000-04-28,127.12,127.5,121.31,124.06,2228400,0.9339,0.9412,0.9426,0.9422,0.9531,0.9354,0.9446,0.9172,0.1558,0.6001,-0.0472,-0.0006,-0.0466,65.9835,64.8456,64.8456,66.5,49.388,40.9552,50.3519,0.7039,-0.0472,-29.1294,17.7709,23.934,57.1617,0,40,40,40.2141,7.1002,20.4088,17.7028,0.1395,0.121,53.4625,0.0782,9.0062,1.0901,-0.2294,-0.4943,0.0472,1.0666,0.0683,7.2161,177564606.9384,149487489.0365,7297221690,0.021683056585523115,-0.041834596163146845,0.09576011607286793
2000-05-01,124.87,125.12,121.87,124.31,2019600,0.9434,0.9426,0.9454,0.9446,0.9542,0.941,0.9448,0.92,0.1581,0.6036,-0.0327,0.0148,-0.0474,69.5321,71.9104,71.9104,63.5168,53.2426,38.2217,50.6204,1.2408,-0.0327,-28.0321,16.7038,23.1893,35.1731,0,30,30,44.0655,7.1002,19.6175,17.0164,0.1255,0.1089,60.0118,0.095,11.1201,1.1112,-0.1798,-0.1723,0.0248,1.0613,0.064,6.7429,291010312.8892,177831333.4387,7523417116,-0.0020111012790604136,-0.03064918349288072,0.011583943367387963
2000-05-02,123.25,126.25,117.5,117.87,2111000,0.9389,0.9348,0.9374,0.93,0.9324,0.9418,0.9438,0.9221,0.1603,0.6066,-0.024,0.0225,-0.0465,61.2868,47.1043,47.1043,11.296,26.3923,0.0,43.8354,-12.3293,-0.024,-79.871,17.0119,22.6622,-83.609,0,20,20,35.6824,19.7844,22.7693,15.2479,0.1463,0.098,56.6075,-0.0458,-4.8438,0.9516,-0.1678,-0.6149,0.0668,1.0561,0.0643,7.1425,74573488.8461,104393795.4587,7286984880,0.05463646390090776,0.08857215576482563,0.15220157800967166
2000-05-03,118.94,121.25,111.62,115.06,4373200,0.9298,0.9245,0.9264,0.9122,0.908,0.9399,0.9402,0.9224,0.1626,0.6093,-0.0147,0.0287,-0.0434,50.391,32.1584,32.1584,21.6625,12.7406,0.0,41.1606,-17.6788,-0.0147,-81.5352,18.649,22.34,-158.4017,100,10,-90,25.0131,33.3828,27.0871,13.5284,0.1766,0.0882,52.3152,-0.0901,-9.3087,0.9069,-0.1902,-0.4029,0.0735,1.051,0.0652,7.4222,-65296391.1995,20356768.5016,6797185991,0.02442204067443075,0.05431948548583348,0.15861289761863376
2000-05-04,115.12,115.25,110.56,110.69,3567100,0.9219,0.9101,0.9109,0.8881,0.8768,0.9353,0.9356,0.9201,0.1648,0.6116,-0.0148,0.0249,-0.0397,30.1682,11.242,11.242,0.7674,-0.0,0.0,37.2347,-25.5307,-0.0148,-99.2853,20.3411,22.5111,-172.8289,100,0,-100,26.0672,35.5706,26.8291,12.7504,0.167,0.0794,45.3836,-0.0796,-8.6113,0.9139,-0.2497,-0.9446,0.0358,1.046,0.0622,7.3674,-442664003.8981,-135944143.7033,6397670392,0.03947962778932157,0.14508989068569883,0.150149064956184
2000-05-05,110.81,114.75,110.72,113.12,2536400,0.9175,0.9016,0.9003,0.8767,0.865,0.9264,0.934,0.9155,0.1671,0.6142,-0.0168,0.0187,-0.0355,18.7719,12.9153,12.9153,16.3161,8.6982,26.0947,40.7276,-18.5447,-0.0168,-85.9263,21.8641,22.9551,-115.8498,90,20,-70,37.4022,35.5706,25.4228,12.0821,0.1503,0.0714,49.5005,-0.0439,-4.8372,0.9516,-0.3114,0.5732,0.031,1.0411,0.0591,6.8471,-388386248.3901,-170256672.5161,6681747476,-0.02148161244695904,0.09671145685997169,0.1525813295615275
2000-05-08,112.09,113.69,110.0,110.12,1650900,0.9096,0.8905,0.8863,0.8611,0.8478,0.9127,0.9298,0.9088,0.1693,0.6164,-0.0192,0.0124,-0.0317,10.0327,5.9407,5.9407,0.7385,11.7503,9.1561,37.839,-24.3219,-0.0192,-99.36,23.4074,22.8404,-107.0935,100,10,-90,40.5823,37.2974,25.1256,11.4747,0.1408,0.0643,37.1552,-0.0792,-8.6141,0.9139,-0.3822,-0.5339,0.0282,1.0362,0.056,6.6654,-561261152.1325,-223821387.9924,6496846492,0.027243007628042135,0.12885942608063927,0.13685070831819826
2000-05-09,110.31,111.25,104.87,105.44,2920900,0.8921,0.8749,0.8673,0.8381,0.8212,0.8948,0.9081,0.8997,0.1715,0.6183,-0.0189,0.0083,-0.0272,8.5669,6.8448,6.8448,3.4799,11.7503,0.0,33.6965,-32.607,-0.0189,-97.5357,25.8939,22.9954,-123.0125,100,0,-100,28.5382,48.2728,29.9945,10.464,0.1659,0.0579,32.0153,-0.1746,-17.824,0.8218,-0.4728,-0.7633,0.0487,1.0315,0.0553,6.8702,-829947594.9971,-310877968.1449,6169705365,0.04438543247344468,0.11788694992412753,0.2495257966616085
2000-05-10,104.06,105.0,98.75,99.31,4777600,0.8753,0.8537,0.8429,0.8062,0.7836,0.8755,0.8828,0.8875,0.1738,0.6197,-0.0224,0.001,-0.0234,5.1076,2.5374,2.5374,3.3939,3.052,0.0,29.0655,-41.869,-0.0224,-98.0522,29.106,24.0312,-149.3973,100,0,-100,27.855,58.0143,35.7166,9.4902,0.196,0.0521,28.9206,-0.1679,-18.1354,0.8186,-0.5948,-0.76,0.0511,1.0269,0.0549,7.2385,-1269150891.0685,-457976893.4896,5634613630,0.061725908770516515,0.1585943006746551,0.2586849259893263
2000-05-11,101.37,104.25,99.0,102.81,4462000,0.857,0.8411,0.8265,0.792,0.7722,0.8559,0.8619,0.8734,0.176,0.6214,-0.0314,-0.0097,-0.0216,6.7106,10.7496,10.7496,25.375,16.2596,48.7787,34.7541,-30.4917,-0.0314,-85.8783,31.9968,24.8838,-115.0415,90,10,-80,29.8702,58.0143,33.0358,8.7779,0.1764,0.0469,35.4001,-0.1827,-18.8876,0.8111,-0.7039,0.2743,0.0401,1.0187,0.0534,6.8035,-1043551945.794,-404737980.9532,6134358129,-0.03404338099406672,0.07664624063807018,0.16175469312323698
2000-05-12,106.0,110.5,104.77,107.62,2740300,0.8445,0.8376,0.82,0.7945,0.7832,0.8389,0.8577,0.8592,0.1783,0.6234,-0.0334,-0.0117,-0.0217,14.2223,29.3799,29.3799,59.3708,49.5929,100.0,41.8723,-16.2554,-0.0334,-67.7455,31.5666,24.1352,-45.2539,80,0,-80,30.2379,27.6947,29.4396,16.6698,0.1587,0.0899,37.7924,-0.1255,-13.2517,0.8675,-0.7694,0.2827,0.0587,1.0108,0.0539,6.564,-1045158824.8896,-346675343.6322,6441272035,-0.04469429474075452,0.05110574242705816,0.015145883664746286
2000-05-15,108.06,108.06,100.12,101.0,6061900,0.8267,0.8255,0.8066,0.7803,0.7693,0.8224,0.8453,0.8449,0.1805,0.6248,-0.0427,-0.0189,-0.0238,24.7927,34.2486,34.2486,18.0,67.3436,53.252,35.8854,-28.2292,-0.0427,-91.8182,32.1693,24.5906,-81.0961,70,10,-60,27.2575,37.5936,32.6731,14.8191,0.1784,0.0809,34.9381,-0.1779,-18.7515,0.8125,-0.8345,-0.8892,0.0606,1.0031,0.0546,7.081,-1573598232.2011,-459546317.6333,5762338557,0.06554455445544559,0.09029702970297034,0.12683168316831686
2000-05-16,104.52,109.06,102.75,105.69,3932600,0.8174,0.8221,0.803,0.7823,0.7778,0.8096,0.8432,0.8317,0.1827,0.6266,-0.0467,-0.0194,-0.0274,36.3689,45.4782,45.4782,59.0638,84.4173,100.0,42.3715,-15.2569,-0.0467,-69.1556,32.2759,25.4624,-33.3774,60,0,-60,36.6446,33.235,29.037,14.5506,0.1605,0.0804,37.1689,-0.093,-10.3334,0.8967,-0.866,0.1854,0.0615,0.9956,0.0553,6.8527,-1603613161.7247,-473494073.8792,6202790197,-0.044375059135206715,-0.0023654082694673103,0.05847289242123197
2000-05-17,103.62,103.69,100.37,101.37,3554400,0.807,0.8133,0.7951,0.7736,0.7699,0.8004,0.8389,0.8194,0.185,0.6281,-0.0544,-0.0226,-0.0318,37.4281,32.5575,32.5575,20.6087,67.021,47.811,38.3961,-23.2078,-0.0544,-84.1212,32.8878,26.6145,-83.4106,50,0,-50,38.0391,38.3955,30.2217,13.4527,0.1626,0.0724,35.3552,-0.1045,-11.8981,0.881,-0.8936,-0.6777,0.0406,0.9883,0.0538,6.9551,-1761891180.2183,-486516246.0569,5804696999,0.042616158626812596,-0.020321594160007915,0.22195915951464928
2000-05-18,103.0,104.94,100.62,100.75,3337300,0.7994,0.8052,0.7882,0.7662,0.7637,0.7948,0.8357,0.8079,0.1872,0.6295,-0.0598,-0.0232,-0.0365,35.5388,28.5806,28.5806,6.0694,59.2645,29.9825,37.8301,-24.3398,-0.0598,-87.5,32.8413,27.3527,-64.7365,40,0,-40,47.7037,32.4225,28.2953,14.4396,0.1464,0.0747,34.6674,-0.0759,-8.98,0.9102,-0.9153,-0.5208,0.033,0.9813,0.0517,6.7269,-2113173256.6924,-559386318.4571,5430919026,0.006153846153846199,0.0204466501240695,0.2592555831265509
2000-05-19,99.25,99.25,93.37,94.0,6613100,0.7848,0.7893,0.7733,0.7443,0.7374,0.7877,0.8237,0.7961,0.1894,0.6304,-0.0687,-0.0267,-0.042,23.7898,10.2311,10.2311,4.0153,25.9312,0.0,32.1052,-35.7897,-0.0687,-96.8996,34.27,28.8387,-161.5871,100,0,-100,36.7143,47.1281,35.8445,12.8811,0.1871,0.0672,33.5322,-0.1459,-16.9024,0.831,-0.9623,-0.8929,0.0563,0.9745,0.0522,7.274,-2695126638.1233,-723510485.9437,4690251086,0.07180851063829788,0.14489361702127665,0.2885106382978724
2000-05-22,93.75,93.75,86.0,89.94,6745600,0.7694,0.7706,0.7554,0.7185,0.7071,0.7791,0.8089,0.7832,0.1916,0.631,-0.0749,-0.0266,-0.0483,15.9562,9.0568,9.0568,17.0859,9.9942,0.0,29.1564,-41.6873,-0.0749,-84.396,36.5989,31.2464,-212.506,100,0,-100,33.2866,57.5595,42.3192,11.3992,0.2246,0.0605,33.912,-0.154,-18.3255,0.8167,-1.0363,-0.4916,0.0611,0.964,0.0531,7.7316,-2682453601.4446,-720846180.4319,3934743131,0.0451412052479431,0.12297086946853461,0.3216588837002447
2000-05-23,90.5,93.37,85.62,85.81,4621300,0.7544,0.7496,0.7346,0.6897,0.6741,0.7678,0.7928,0.7684,0.1938,0.6312,-0.0846,-0.0294,-0.0552,8.8832,7.3615,7.3615,0.9834,0.0,0.0,26.4142,-47.1716,-0.0846,-99.2363,38.7424,33.9242,-149.9808,100,0,-100,32.6038,58.0339,38.1964,10.1431,0.2051,0.0545,27.5192,-0.1498,-18.6172,0.8138,-1.1368,-0.6052,0.0592,0.9486,0.0537,8.1965,-3174661302.4022,-810836307.5334,3417157014,0.048129588626034205,0.23167462999650384,0.4042652371518471
2000-05-24,86.19,89.75,83.0,87.69,6057700,0.7455,0.735,0.7192,0.6741,0.6604,0.753,0.7861,0.7525,0.196,0.6316,-0.0883,-0.0268,-0.0615,9.8557,13.1486,13.1486,21.3765,9.7567,29.2701,29.7557,-40.4887,-0.0883,-82.9455,41.0026,36.4997,-117.1622,100,20,-80,32.3015,61.3437,38.256,9.1657,0.2046,0.049,33.812,-0.0887,-11.7007,0.883,-1.229,0.2222,0.0515,0.9309,0.0535,7.9885,-2910311984.6119,-689826912.275,4095620092,-0.021439160679666957,0.15600410537119405,0.4632227163872734
2000-05-25,88.5,92.66,86.0,87.27,3631700,0.7337,0.7225,0.7047,0.6624,0.6519,0.7343,0.7746,0.7362,0.1982,0.6319,-0.0882,-0.0206,-0.0676,12.2408,16.2123,16.2123,26.2769,27.3858,52.8872,29.424,-41.152,-0.0882,-84.4727,41.6056,36.5861,-77.7845,90,10,-80,30.3107,47.0327,34.6009,12.4647,0.1841,0.0663,29.4783,-0.1186,-15.1153,0.8488,-1.3059,-0.1847,0.0508,0.9101,0.0532,7.9874,-3161935606.3378,-657673592.7389,3688869286,0.0048126503953248734,0.15446316030709298,0.39005385584966207
